customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Segment,EstimatedCLV,AvgChargesPerMonth,TenureCategory,TotalServices,HasFamily,HighValueCustomer,ContractRisk,PaymentRisk,CustomerSegment,RiskScore,RiskLevel
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,No,Low (≤$35),546.7,22.427272727272726,Medium (1-3 years),1,0,0,3,1,Medium-term,16,Medium Risk
0823-HSCDJ,Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,Medium ($35-65),2555.7999999999997,49.05576923076923,Long-term (>3 years),4,0,0,3,3,Economy Long-term,18,High Risk
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No,Very High (>$95),7172.75,111.47923076923077,Long-term (>3 years),7,0,1,1,3,Premium Long-term,12,Medium Risk
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,No,Low (≤$35),1178.4,25.082291666666666,Long-term (>3 years),1,0,0,2,1,Economy Long-term,12,Medium Risk
0822-GAVAP,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,Low (≤$35),69.4,31.125,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,Very High (>$95),323.85,104.53333333333335,New (≤1 year),6,0,1,3,2,Premium New,19,High Risk
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,No,High ($65-95),3663.0000000000005,83.90777777777778,Long-term (>3 years),3,1,0,3,1,Economy Long-term,12,Medium Risk
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,High ($65-95),80.0,80.0,New (≤1 year),3,1,0,3,3,Economy New,21,High Risk
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,No,High ($65-95),4501.8,75.67295081967214,Long-term (>3 years),6,1,0,1,1,Economy Long-term,5,Low Risk
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,No,Medium ($35-65),193.20000000000002,65.21666666666667,New (≤1 year),5,0,0,3,1,Economy New,17,Medium Risk
7251-LJBQN,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,Very High (>$95),4150.0,104.71,Long-term (>3 years),6,0,1,2,1,Premium Long-term,11,Low Risk
8040-MNRTF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No,High ($65-95),71.1,71.1,New (≤1 year),2,0,0,3,2,Economy New,20,High Risk
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,Medium ($35-65),49.9,49.9,New (≤1 year),3,0,0,3,3,Economy New,22,High Risk
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1266.4,No,Low (≤$35),1254.6000000000001,24.83137254901961,Long-term (>3 years),1,0,0,2,1,Economy Long-term,12,Medium Risk
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,Medium ($35-65),98.5,45.55,New (≤1 year),3,0,0,3,3,Economy New,24,High Risk
0946-FKYTX,Male,0,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,No,Low (≤$35),1565.2,31.21923076923077,Long-term (>3 years),2,0,0,2,2,Economy Long-term,12,Medium Risk
5076-YVXCM,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,High ($65-95),4253.400000000001,81.36176470588235,Long-term (>3 years),3,0,0,3,1,Economy Long-term,13,Medium Risk
8262-COGGB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,Low (≤$35),20.45,20.45,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No,High ($65-95),2332.75,75.62903225806451,Medium (1-3 years),6,1,0,2,1,Medium-term,8,Low Risk
9620-QJREV,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,No,Low (≤$35),965.85,21.554255319148936,Long-term (>3 years),1,1,0,2,1,Economy Long-term,11,Low Risk
2276-YDAVZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,High ($65-95),225.29999999999998,90.23333333333333,New (≤1 year),2,0,0,3,1,Economy New,18,High Risk
2682-KEVRP,Female,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,No,Low (≤$35),441.1,18.954545454545453,Medium (1-3 years),1,0,0,2,2,Medium-term,17,Medium Risk
2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,No,Low (≤$35),20.65,20.65,New (≤1 year),1,1,0,3,2,Economy New,21,High Risk
0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,No,High ($65-95),6130.8,87.725,Long-term (>3 years),7,1,0,1,1,Economy Long-term,5,Low Risk
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,Medium ($35-65),150.45,56.050000000000004,New (≤1 year),3,1,0,3,3,Economy New,21,High Risk
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,4018.05,No,High ($65-95),3992.65,85.4904255319149,Long-term (>3 years),4,1,0,2,1,Economy Long-term,10,Low Risk
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,No,High ($65-95),4788.0,66.82777777777778,Long-term (>3 years),5,1,0,1,1,Economy Long-term,5,Low Risk
1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4189.7,No,Medium ($35-65),4177.8,63.48030303030303,Long-term (>3 years),4,1,0,1,1,Economy Long-term,5,Low Risk
9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,No,High ($65-95),2910.25,81.38428571428571,Medium (1-3 years),3,0,0,3,3,Medium-term,17,Medium Risk
1766-GKNMI,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,No,High ($65-95),2462.1000000000004,86.7655172413793,Medium (1-3 years),3,0,0,3,3,Medium-term,17,Medium Risk
6942-LBFDP,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,33.6,No,Low (≤$35),41.1,16.8,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,No,Medium ($35-65),197.0,52.1125,New (≤1 year),3,0,0,3,2,Economy New,20,High Risk
7133-VBDCG,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,High ($65-95),1996.2499999999998,80.61399999999999,Medium (1-3 years),4,0,0,3,1,Medium-term,12,Medium Risk
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,No,Medium ($35-65),3874.0,57.535384615384615,Long-term (>3 years),5,0,0,1,2,Economy Long-term,8,Low Risk
8329-UTMVM,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,No,Very High (>$95),2825.55,109.77777777777777,Medium (1-3 years),6,0,1,2,1,Medium-term,11,Low Risk
3014-WJKSM,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,2263.4,No,High ($65-95),2183.7,78.04827586206896,Medium (1-3 years),3,1,0,3,1,Medium-term,12,Medium Risk
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,2211.8,No,High ($65-95),2322.8999999999996,76.26896551724138,Medium (1-3 years),6,1,0,3,1,Medium-term,11,Low Risk
1029-QFBEN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,Low (≤$35),19.55,19.55,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,No,High ($65-95),1620.0,84.185,Medium (1-3 years),4,1,0,3,2,Medium-term,14,Medium Risk
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.7,1519.0,No,Low (≤$35),1432.6,26.189655172413794,Long-term (>3 years),1,0,0,1,1,Economy Long-term,9,Low Risk
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,No,High ($65-95),1204.0,83.14642857142857,Medium (1-3 years),4,1,0,3,2,Medium-term,14,Medium Risk
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,No,Low (≤$35),1828.8,23.762500000000003,Long-term (>3 years),1,1,0,1,2,Economy Long-term,10,Low Risk
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,4245.55,No,High ($65-95),4100.900000000001,92.29456521739131,Long-term (>3 years),4,0,0,3,1,Economy Long-term,12,Medium Risk
0114-IGABW,Female,0,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,No,Medium ($35-65),4135.75,58.39295774647887,Long-term (>3 years),6,1,0,1,1,Economy Long-term,5,Low Risk
9944-AEXBM,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,No,High ($65-95),2740.8,83.259375,Medium (1-3 years),3,0,0,3,1,Medium-term,13,Medium Risk
1853-ARAAQ,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,No,Medium ($35-65),1309.1000000000001,49.13461538461539,Medium (1-3 years),4,0,0,3,1,Medium-term,12,Medium Risk
6952-OMNWB,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.35,5589.3,No,High ($65-95),5463.799999999999,82.19558823529412,Long-term (>3 years),3,1,0,3,1,Economy Long-term,14,Medium Risk
4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,34.75,No,Low (≤$35),40.4,17.375,New (≤1 year),1,1,0,2,2,Economy New,18,High Risk
8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1305.95,No,Low (≤$35),1253.55,21.409016393442624,Long-term (>3 years),1,1,0,1,1,Economy Long-term,8,Low Risk
4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,High ($65-95),343.8,95.325,New (≤1 year),3,1,0,3,3,Economy New,21,High Risk
1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,Medium ($35-65),136.05,47.166666666666664,New (≤1 year),2,0,0,3,3,Economy New,22,High Risk
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,High ($65-95),3118.5,94.10757575757576,Medium (1-3 years),4,1,1,3,3,Medium-term,17,Medium Risk
6549-YMFAW,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.25,204.55,No,Low (≤$35),191.25,22.727777777777778,New (≤1 year),1,1,0,3,2,Economy New,21,High Risk
4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,605.9,No,Low (≤$35),577.5,27.54090909090909,Medium (1-3 years),1,0,0,1,2,Medium-term,12,Medium Risk
6786-OBWQR,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,356.1,No,High ($65-95),404.25,71.22,New (≤1 year),3,1,0,3,3,Economy New,21,High Risk
2684-EIWEO,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,High ($65-95),2751.0,91.93833333333333,Medium (1-3 years),5,0,1,3,1,Medium-term,14,Medium Risk
2753-JMMCV,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4805.65,No,High ($65-95),4823.0,73.93307692307691,Long-term (>3 years),6,0,0,1,1,Economy Long-term,6,Low Risk
6439-GTPCA,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,High ($65-95),3926.25,87.59333333333333,Long-term (>3 years),4,0,0,3,3,Economy Long-term,16,Medium Risk
6621-YOBKI,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,92.75,No,Low (≤$35),101.75,18.55,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1901.05,No,High ($65-95),1887.5,76.042,Medium (1-3 years),3,1,0,3,3,Medium-term,16,Medium Risk
7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.05,5730.7,No,High ($65-95),5691.599999999999,79.59305555555555,Long-term (>3 years),3,1,0,1,1,Economy Long-term,6,Low Risk
1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.15,2423.4,No,High ($65-95),2434.05,89.75555555555556,Medium (1-3 years),4,1,1,3,1,Medium-term,11,Low Risk
7595-EHCDL,Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.6,1653.45,No,Medium ($35-65),1619.2,51.6703125,Medium (1-3 years),4,1,0,3,1,Medium-term,11,Low Risk
6647-ZEDXT,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.45,3327.05,No,Very High (>$95),3313.5,110.90166666666667,Medium (1-3 years),7,0,1,2,1,Medium-term,9,Low Risk
2521-NPUZR,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.0,7085.5,No,Very High (>$95),7070.0,101.22142857142858,Long-term (>3 years),7,1,1,1,1,Premium Long-term,5,Low Risk
1307-TVUFB,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,3344.1,No,High ($65-95),3332.7,79.62142857142857,Long-term (>3 years),3,0,0,3,1,Economy Long-term,15,Medium Risk
7503-MIOGA,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.85,6697.35,No,High ($65-95),6469.2,93.01875000000001,Long-term (>3 years),8,1,1,1,1,Premium Long-term,7,Low Risk
4381-MHQDC,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,65.0,2879.9,No,Medium ($35-65),3055.0,61.274468085106385,Long-term (>3 years),5,0,0,1,2,Economy Long-term,8,Low Risk
6923-JHPMP,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,137.1,No,High ($65-95),160.9,68.55,New (≤1 year),4,0,0,3,3,Economy New,21,High Risk
5138-WVKYJ,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,Very High (>$95),985.5,100.85499999999999,New (≤1 year),5,0,1,3,3,Premium New,19,High Risk
4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.1,1551.6,No,Low (≤$35),1470.1000000000001,25.43606557377049,Long-term (>3 years),1,1,0,1,2,Economy Long-term,10,Low Risk
1635-FJFCC,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.05,202.15,No,Medium ($35-65),220.25,40.43,New (≤1 year),2,0,0,3,1,Economy New,18,High Risk
2499-AJYUA,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,7882.25,No,Very High (>$95),7977.599999999999,109.47569444444444,Long-term (>3 years),7,1,1,1,1,Premium Long-term,7,Low Risk
6919-ELBGL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,8196.4,No,Very High (>$95),8276.4,113.83888888888889,Long-term (>3 years),8,1,1,1,1,Premium Long-term,7,Low Risk
3966-HRMZA,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05,202.9,No,High ($65-95),225.14999999999998,67.63333333333334,New (≤1 year),3,0,0,3,2,Economy New,22,High Risk
6425-JWTDV,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,855.1,No,Low (≤$35),924.0,17.814583333333335,Long-term (>3 years),1,1,0,1,2,Economy Long-term,10,Low Risk
8405-IGQFX,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),90.05,5817.0,No,High ($65-95),5673.15,92.33333333333333,Long-term (>3 years),5,0,1,2,1,Premium Long-term,9,Low Risk
8224-IVVPA,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.7,1652.95,No,Medium ($35-65),1530.9,61.220370370370375,Medium (1-3 years),4,0,0,3,2,Medium-term,14,Medium Risk
9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.15,5600.15,No,High ($65-95),5610.5,80.00214285714286,Long-term (>3 years),7,1,0,1,1,Economy Long-term,5,Low Risk
1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.35,515.75,No,High ($65-95),499.44999999999993,73.67857142857143,New (≤1 year),6,1,0,3,1,Economy New,14,Medium Risk
3115-CZMZD,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,0.0,No,Low (≤$35),0.0,20.25,New (≤1 year),1,1,0,1,2,Economy New,15,Medium Risk
0139-IVFJG,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,90.35,190.5,No,High ($65-95),180.7,95.25,New (≤1 year),5,1,1,3,3,Premium New,20,High Risk
6683-VLCTZ,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,Very High (>$95),1971.0,92.14,Medium (1-3 years),5,0,1,3,3,Medium-term,19,High Risk
5730-DBDSI,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1253.8,No,Low (≤$35),1300.2,18.996969696969696,Long-term (>3 years),1,0,0,1,1,Economy Long-term,9,Low Risk
0030-FNXPP,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,57.2,No,Low (≤$35),59.550000000000004,19.066666666666666,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
2189-WWOEW,Female,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,High ($65-95),1288.5,84.63666666666667,Medium (1-3 years),4,1,0,3,1,Medium-term,12,Medium Risk
5684-FJVYR,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.35,6563.4,No,High ($65-95),6505.2,91.15833333333333,Long-term (>3 years),5,1,1,1,1,Premium Long-term,5,Low Risk
4013-GUXND,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,20.8,No,Low (≤$35),20.8,20.8,New (≤1 year),1,0,0,3,2,Economy New,22,High Risk
1894-IGFSG,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,High ($65-95),1963.5,86.72045454545454,Medium (1-3 years),4,0,0,3,3,Medium-term,17,Medium Risk
7379-POKDZ,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,Yes,High ($65-95),210.89999999999998,69.61666666666666,New (≤1 year),2,1,0,3,3,Economy New,21,High Risk
1266-NZYUI,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.85,4758.8,No,High ($65-95),4813.2,66.09444444444445,Long-term (>3 years),5,1,0,1,1,Economy Long-term,5,Low Risk
